תאריך,יום,שעה (עגולה),מספר קו,שם הקו,route_id,כיוון,אלטרנטיבה,חברה (agency_name),סוג מסלול (route_type),עיר מוצא,תחנת מוצא,עיר יעד,תחנת יעד,כמות תחנות,אורך מסלול (קמ),זמן יציאה מתוכנן,זמן הגעה מתוכנן,משך מתוכנן (דק),משך בפועל (דק),הפרש (דק),מהירות מתוכננת (קמש),מהירות בפועל (קמש),מזהה SIRI
05/01/2024,שישי,03:00,55,מסוף קרית אונו-קרית אונו<->מסוף רדינג/הורדה-תל אביב יפו-20,976,2,0,מטרופולין,אוטובוס,קרית אונו,מסוף קרית אונו,תל אביב יפו,מסוף רדינג/הורדה,49,17.256,03:30:00,04:27:54,58,54,-4,17.9,19.2,58602855
05/01/2024,שישי,03:00,17,בי''ח וולפסון-חולון<->יוסף לוי/הכובשים-תל אביב יפו-20,2327,2,0,דן,אוטובוס,חולון,בי''ח וולפסון,תל אביב יפו,יוסף לוי/הכובשים,23,6.333,03:30:00,03:55:36,26,23,-3,14.6,16.5,58602857
05/01/2024,שישי,03:00,166,דרך מנחם בגין/קופת חולים-פתח תקווה<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-10,2738,1,0,דן,אוטובוס,פתח תקווה,דרך מנחם בגין/קופת חולים,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,33,18.308,03:30:00,04:14:16,44,40,-4,25.0,27.5,58602866
05/01/2024,שישי,03:00,462,ארבע עונות/נירים-לוד<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-11,121,1,1,קווים,אוטובוס,לוד,ארבע עונות/נירים,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,20,22.451,03:30:00,04:06:53,37,39,2,36.4,34.5,58602872
05/01/2024,שישי,03:00,60,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->מסוף עמידר-רמת גן-10,2508,1,0,דן,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,רמת גן,מסוף עמידר,24,8.881,03:35:00,04:05:28,30,30,0,17.8,17.8,58602896
05/01/2024,שישי,03:00,63,מסוף אלוף שדה-רמת גן<->מסוף כרמלית/הורדה-תל אביב יפו-20,2519,2,0,דן,אוטובוס,רמת גן,מסוף אלוף שדה,תל אביב יפו,מסוף כרמלית/הורדה,33,11.318,03:35:00,04:15:59,41,43,2,16.6,15.8,58602897
05/01/2024,שישי,03:00,70,ת.רכבת תל אביב - סבידור/רציפים C-תל אביב יפו<->בי''ח שיב''א/שדרות אהרון קציר-רמת גן-10,2542,1,0,דן,אוטובוס,תל אביב יפו,ת.רכבת תל אביב - סבידור/רציפים C,רמת גן,בי''ח שיב''א/שדרות אהרון קציר,19,9.753,03:35:00,03:55:59,21,32,11,27.9,18.3,58602898
05/01/2024,שישי,03:00,66,הכובשים/דניאל-תל אביב יפו<->ת. מרכזית פ''ת/הורדה-פתח תקווה-20,2533,2,0,דן,אוטובוס,תל אביב יפו,הכובשים/דניאל,פתח תקווה,ת. מרכזית פ''ת/הורדה,43,15.787,03:35:00,04:28:20,53,48,-5,17.9,19.7,58602899
05/01/2024,שישי,03:00,3,דרך הטייסים/דרך בר לב-תל אביב יפו<->בית העלמין/קרית שאול-תל אביב יפו-20,27084,2,0,דן,אוטובוס,תל אביב יפו,דרך הטייסים/דרך בר לב,תל אביב יפו,בית העלמין/קרית שאול,54,17.978,03:30:00,04:32:59,63,49,-14,17.1,22.0,58602903
05/01/2024,שישי,03:00,42,מסוף עתידים-תל אביב יפו<->ת.רק''ל הקוממיות/דרך בגין-בת ים-10,2454,1,0,דן,אוטובוס,תל אביב יפו,מסוף עתידים,בת ים,ת.רק''ל הקוממיות/דרך בגין,54,19.491,03:30:00,04:32:59,63,58,-5,18.6,20.2,58602918
05/01/2024,שישי,03:00,51,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->ת. מרכזית פ''ת/הורדה-פתח תקווה-20,2492,2,0,דן,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,פתח תקווה,ת. מרכזית פ''ת/הורדה,44,15.024,03:35:00,04:21:59,47,50,3,19.2,18.0,58602924
05/01/2024,שישי,03:00,36,מסוף רדינג/רציפים-תל אביב יפו<->החרושת/מסוף אור יהודה-אור יהודה-10,960,1,0,קווים,אוטובוס,תל אביב יפו,מסוף רדינג/רציפים,אור יהודה,החרושת/מסוף אור יהודה,42,15.728,03:30:00,04:19:59,50,51,1,18.9,18.5,58602932
05/01/2024,שישי,03:00,56,העצמאות/ הרצל-יהוד מונוסון<->מסוף רדינג/הורדה-תל אביב יפו-20,980,2,0,קווים,אוטובוס,יהוד מונוסון,העצמאות/ הרצל,תל אביב יפו,מסוף רדינג/הורדה,45,19.137,03:30:00,04:30:59,61,52,-9,18.8,22.1,58602933
05/01/2024,שישי,03:00,56,העצמאות/ הרצל-יהוד מונוסון<->מסוף רדינג/הורדה-תל אביב יפו-20,980,2,0,קווים,אוטובוס,יהוד מונוסון,העצמאות/ הרצל,תל אביב יפו,מסוף רדינג/הורדה,45,19.137,03:30:00,04:30:59,61,55,-6,18.8,20.9,58602934
05/01/2024,שישי,03:00,19,מסוף אבי האסירים-ראשון לציון<->מסוף כרמלית/הורדה-תל אביב יפו-10,2340,1,0,דן,אוטובוס,ראשון לציון,מסוף אבי האסירים,תל אביב יפו,מסוף כרמלית/הורדה,46,17.556,03:30:00,04:28:59,59,63,4,17.9,16.7,58602938
05/01/2024,שישי,03:00,189,מסוף קריית שרת-חולון<->מסוף עתידים-תל אביב יפו-20,9813,2,0,דן,אוטובוס,חולון,מסוף קריית שרת,תל אביב יפו,מסוף עתידים,56,21.341,03:35:00,04:42:53,68,61,-7,18.8,21.0,58602943
05/01/2024,שישי,03:00,171,חניון חולון/תחנת מוצא-חולון<->מסוף אזורי חן-תל אביב יפו-2#,9873,2,#,אגד,אוטובוס,חולון,חניון חולון/תחנת מוצא,תל אביב יפו,מסוף אזורי חן,39,17.879,03:30:00,04:16:59,47,60,13,22.8,17.9,58602944
05/01/2024,שישי,03:00,44,מסוף עתידים-תל אביב יפו<->מסוף הלוחמים/משרד הרישוי-תל אביב יפו-10,25955,1,0,דן,אוטובוס,תל אביב יפו,מסוף עתידים,תל אביב יפו,מסוף הלוחמים/משרד הרישוי,52,19.102,03:30:00,04:29:59,60,57,-3,19.1,20.1,58602947
05/01/2024,שישי,03:00,8,מסוף הטייסים-תל אביב יפו<->קלצ'קין-תל אביב יפו-20,16077,2,0,דן,אוטובוס,תל אביב יפו,מסוף הטייסים,תל אביב יפו,קלצ'קין,40,13.584,03:35:00,04:27:59,53,45,-8,15.4,18.1,58602950
05/01/2024,שישי,03:00,73,מסוף כרמלית-תל אביב יפו<->חניון תמנע/תמנע-חולון-10,26983,1,0,דן,אוטובוס,תל אביב יפו,מסוף כרמלית,חולון,חניון תמנע/תמנע,51,16.344,03:35:00,04:32:59,58,62,4,16.9,15.8,58602952
05/01/2024,שישי,03:00,73,חניון תמנע-חולון<->מסוף כרמלית/הורדה-תל אביב יפו-20,26984,2,0,דן,אוטובוס,חולון,חניון תמנע,תל אביב יפו,מסוף כרמלית/הורדה,51,16.128,03:35:00,04:33:40,59,52,-7,16.4,18.6,58602953
05/01/2024,שישי,03:00,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,5193,2,#,מטרופולין,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,רעננה,מסוף רעננה/דרך השרון,41,22.151,03:30:00,04:27:23,57,146,89,23.3,9.1,58602954
05/01/2024,שישי,03:00,125,ת.רק''ל הקוממיות/דרך בגין-בת ים<->קריית חינוך-תל אביב יפו-20,2963,2,0,דן,אוטובוס,בת ים,ת.רק''ל הקוממיות/דרך בגין,תל אביב יפו,קריית חינוך,57,19.918,03:35:00,04:41:38,67,60,-7,17.8,19.9,58602958
05/01/2024,שישי,03:00,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,5189,1,#,מטרופולין,אוטובוס,רעננה,מסוף רעננה/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,44,22.294,03:30:00,04:26:59,57,56,-1,23.5,23.9,58602969
05/01/2024,שישי,03:00,256,הגליל/דביר-גני תקווה<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-10,24197,1,0,קווים,אוטובוס,גני תקווה,הגליל/דביר,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,25,13.688,03:30:00,04:11:59,42,36,-6,19.6,22.8,58602974
05/01/2024,שישי,03:00,47,מסוף רעננה/הפנינה-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,7699,1,#,מטרופולין,אוטובוס,רעננה,מסוף רעננה/הפנינה,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,42,20.613,03:30:00,04:33:59,64,56,-8,19.3,22.1,58602980
05/01/2024,שישי,03:00,445,מסוף רדינג/רציפים-תל אביב יפו<->נתב''ג טרמינל 3/קומת תח''צ-נמל תעופה בן גוריון-10,25365,1,0,מטרופולין,אוטובוס,תל אביב יפו,מסוף רדינג/רציפים,נמל תעופה בן גוריון,נתב''ג טרמינל 3/קומת תח''צ,22,24.908,03:35:00,04:29:11,54,54,0,27.7,27.7,58602983
05/01/2024,שישי,03:00,9,מסוף הטייסים-תל אביב יפו<->קריית חינוך-תל אביב יפו-20,2294,2,0,דן,אוטובוס,תל אביב יפו,מסוף הטייסים,תל אביב יפו,קריית חינוך,41,14.458,03:30:00,04:13:28,43,40,-3,20.2,21.7,58603000
05/01/2024,שישי,03:00,10,חניון אגד/חורשת היובל-חולון<->מסוף אזורי חן-תל אביב יפו-20,2299,2,0,דן,אוטובוס,חולון,חניון אגד/חורשת היובל,תל אביב יפו,מסוף אזורי חן,59,20.266,03:35:00,04:37:59,63,61,-2,19.3,19.9,58603001
05/01/2024,שישי,03:00,321,שד. בני ברית/יצחק רבין-אשדוד<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,70,1,#,אלקטרה אפיקים,אוטובוס,אשדוד,שד. בני ברית/יצחק רבין,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,33,39.086,03:30:00,04:23:59,54,46,-8,43.4,51.0,58603002
05/01/2024,שישי,03:00,312,ת. מרכזית אשדוד/רציפים-אשדוד<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,58,1,#,אלקטרה אפיקים,אוטובוס,אשדוד,ת. מרכזית אשדוד/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,24,38.376,03:35:00,04:30:59,56,53,-3,41.1,43.4,58603004
05/01/2024,שישי,03:00,39,מסוף רדינג/רציפים-תל אביב יפו<->מסוף עמידר-רמת גן-10,9779,1,0,דן,אוטובוס,תל אביב יפו,מסוף רדינג/רציפים,רמת גן,מסוף עמידר,37,11.944,03:35:00,04:16:59,42,41,-1,17.1,17.5,58603005
05/01/2024,שישי,03:00,39,מסוף עמידר-רמת גן<->מסוף רדינג/הורדה-תל אביב יפו-20,9780,2,0,דן,אוטובוס,רמת גן,מסוף עמידר,תל אביב יפו,מסוף רדינג/הורדה,36,11.701,03:30:00,04:10:59,41,42,1,17.1,16.7,58603007
05/01/2024,שישי,03:00,369,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->ת.מרכזית באר שבע/הורדה-באר שבע-1#,8151,1,#,מטרופולין,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,באר שבע,ת.מרכזית באר שבע/הורדה,35,102.691,03:35:00,05:43:59,129,120,-9,47.8,51.3,58603012
05/01/2024,שישי,03:00,66,ת. מרכזית פ''ת/רציפים-פתח תקווה<->מסוף כרמלית/הורדה-תל אביב יפו-10,2532,1,0,דן,אוטובוס,פתח תקווה,ת. מרכזית פ''ת/רציפים,תל אביב יפו,מסוף כרמלית/הורדה,42,15.464,03:35:00,04:24:06,49,51,2,18.9,18.2,58603026
05/01/2024,שישי,03:00,172,חניון תמנע-חולון<->מסוף רדינג/הורדה-תל אביב יפו-20,9809,2,0,דן,אוטובוס,חולון,חניון תמנע,תל אביב יפו,מסוף רדינג/הורדה,55,16.963,03:38:00,04:38:11,60,68,8,17.0,15.0,58603056
05/01/2024,שישי,03:00,461,ארבע עונות/נירים-לוד<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-11,8447,1,1,קווים,אוטובוס,לוד,ארבע עונות/נירים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,49,26.113,03:35:00,04:31:59,57,41,-16,27.5,38.2,58603063
05/01/2024,שישי,03:00,274,כביש 40/גבעת ברנר-קרית עקרון<->קלצ'קין-תל אביב יפו-2#,3383,2,#,אגד,אוטובוס,קרית עקרון,כביש 40/גבעת ברנר,תל אביב יפו,קלצ'קין,49,32.118,03:35:00,04:46:48,72,72,0,26.8,26.8,58603065
05/01/2024,שישי,03:00,61,מסוף עמידר-רמת גן<->מסוף כרמלית/הורדה-תל אביב יפו-20,2512,2,0,דן,אוטובוס,רמת גן,מסוף עמידר,תל אביב יפו,מסוף כרמלית/הורדה,35,11.29,03:39:00,04:18:59,40,40,0,16.9,16.9,58603070
05/01/2024,שישי,03:00,96,אזור מר. שפינוזה/פלמח-אזור<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-1#,9859,1,#,אגד,אוטובוס,אזור,אזור מר. שפינוזה/פלמח,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,24,11.39,03:30:00,03:58:59,29,26,-3,23.6,26.3,58603074
05/01/2024,שישי,03:00,4,מסוף הטייסים-תל אביב יפו<->מסוף רדינג/הורדה-תל אביב יפו-20,2256,2,0,דן,אוטובוס,תל אביב יפו,מסוף הטייסים,תל אביב יפו,מסוף רדינג/הורדה,34,10.239,03:39:00,04:15:34,37,39,2,16.6,15.8,58603077
05/01/2024,שישי,03:00,301,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->ת.מרכזית אשקלון/הורדה-אשקלון-1#,7396,1,#,אגד,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,אשקלון,ת.מרכזית אשקלון/הורדה,69,63.5,03:40:00,05:28:13,108,118,10,35.3,32.3,58603086
05/01/2024,שישי,03:00,300,ת. מרכזית אשקלון רציפים/בינעירוני-אשקלון<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-2#,7395,2,#,אגד,אוטובוס,אשקלון,ת. מרכזית אשקלון רציפים/בינעירוני,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,15,53.662,03:40:00,04:44:59,65,58,-7,49.5,55.5,58603087
05/01/2024,שישי,03:00,40,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->חניון אגד/דן שומרון-חולון-10,2444,1,0,דן,אוטובוס,תל אביב יפו,ת. רכבת אוניברסיטה/איסוף,חולון,חניון אגד/דן שומרון,48,18.095,03:40:00,04:35:20,55,58,3,19.7,18.7,58603106
05/01/2024,שישי,03:00,40,חניון אגד/חורשת היובל-חולון<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-20,2450,2,0,דן,אוטובוס,חולון,חניון אגד/חורשת היובל,תל אביב יפו,ת. רכבת אוניברסיטה/הורדה,47,18.185,03:40:00,04:37:06,57,64,7,19.1,17.0,58603107
05/01/2024,שישי,03:00,49,בית ספר בית יעקב/דרך מנחם בגין-פתח תקווה<->מסוף רדינג/הורדה-תל אביב יפו-10,2482,1,0,אלקטרה אפיקים,אוטובוס,פתח תקווה,בית ספר בית יעקב/דרך מנחם בגין,תל אביב יפו,מסוף רדינג/הורדה,52,21.112,03:40:00,04:39:46,60,60,0,21.1,21.1,58603108
05/01/2024,שישי,03:00,37,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->מסוף יהוד/הורדה-יהוד מונוסון-10,965,1,0,קווים,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,יהוד מונוסון,מסוף יהוד/הורדה,34,15.821,03:40:00,04:17:48,38,43,5,25.0,22.1,58603113
05/01/2024,שישי,03:00,68,מסוף קרית אונו-קרית אונו<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-20,989,2,0,מטרופולין,אוטובוס,קרית אונו,מסוף קרית אונו,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,39,18.759,03:40:00,04:29:58,50,56,6,22.5,20.1,58603114
05/01/2024,שישי,03:00,910,ת. מרכזית חוף הכרמל/רציפים בינעירוני-חיפה<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-2#,7192,2,#,אגד,אוטובוס,חיפה,ת. מרכזית חוף הכרמל/רציפים בינעירוני,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,22,84.623,03:40:00,05:10:08,90,85,-5,56.4,59.7,58603115
05/01/2024,שישי,03:00,17,מסוף כרמלית-תל אביב יפו<->מסוף וולפסון-חולון-10,2326,1,0,דן,אוטובוס,תל אביב יפו,מסוף כרמלית,חולון,מסוף וולפסון,21,6.236,03:40:00,04:04:21,24,29,5,15.6,12.9,58603117
05/01/2024,שישי,03:00,142,מסוף בית העלמין/איסוף-בת ים<->מסוף עתידים-תל אביב יפו-20,9803,2,0,דן,אוטובוס,בת ים,מסוף בית העלמין/איסוף,תל אביב יפו,מסוף עתידים,56,18.498,03:35:00,04:35:59,61,68,7,18.2,16.3,58603120
05/01/2024,שישי,03:00,160,הרב שלמה גורן/מבטחים-גבעת שמואל<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-20,9805,2,0,דן,אוטובוס,גבעת שמואל,הרב שלמה גורן/מבטחים,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,36,12.814,03:40:00,04:26:21,46,54,8,16.7,14.2,58603122
